timestamp,temperature,humidity,wind_speed,pm10,pm25,carbon_monoxide,nitrogen_dioxide,aqi
2026-06-06 00:00:00+05:00,30.3,76.0,15.316666666666665,61.51666666666667,22.53333333333333,216.16666666666666,10.583333333333334,80
2026-06-07 00:00:00+05:00,30.966666666666665,73.83333333333333,15.204166666666666,75.75,27.416666666666668,170.75,5.958333333333333,82
2026-06-08 00:00:00+05:00,31.104166666666668,76.04166666666667,15.454166666666666,70.73333333333333,27.34166666666667,199.0,7.308333333333334,85
2026-06-09 00:00:00+05:00,31.104166666666668,79.58333333333333,17.279166666666665,44.95416666666667,20.316666666666666,200.25,7.5249999999999995,83
2026-06-10 00:00:00+05:00,31.254166666666666,78.625,16.6875,50.12916666666666,21.104166666666668,211.41666666666666,8.775,69
2026-06-11 00:00:00+05:00,32.24583333333333,72.79166666666667,14.275,106.09166666666665,35.0625,233.375,9.525,99
2026-06-12 00:00:00+05:00,31.0625,78.29166666666667,17.283333333333335,64.2625,23.204166666666666,203.75,7.4750000000000005,99
2026-06-13 00:00:00+05:00,31.200000000000003,70.27777777777777,19.233333333333334,64.02777777777777,21.644444444444446,171.05555555555554,4.7444444444444445,74
